EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
379975,ADAIR CO.,TITANIC,4/15/2012,835,Tornado, ,EF0,0,0,25000,0,OK,CST-6, ,62894,C,1,TSA,0,0,NWS Storm Survey, ,0.3,200,2,W,1,W,TITANIC,4/15/2012,836,35.8991,-94.8073,35.9009,-94.8047,"This is the second segment of this tornado. The tornado moved across Highway 51 snapping large tree limbs and destroying an unoccupied mobile home that was not tied down. Maximum estimated wind during this segment of the tornado based on this damage was about 75 mph. The tornado continued into Cherokee County, Oklahoma.","Early morning thunderstorms developed over northeast Oklahoma in advance of a slow moving cold front. Damaging winds, large hail, and two tornadoes were produced by the strongest storms.",107
379977,CHEROKEE CO.,ELDON,4/15/2012,836,Tornado, ,EF0,0,0,0,0,OK,CST-6, ,62894,C,21,TSA,0,0,NWS Storm Survey, ,0.5,160,2,SE,3,SE,ELDON,4/15/2012,837,35.9009,-94.8047,35.9055,-94.7972,"This is the third segment of this tornado. The tornado moved back into Cherokee County after crossing Highway 51. During this segment, the tornado snapped large tree limbs. Maximum estimated wind in the tornado based on this damage was about 75 mph. The tornado continued into Adair County, Oklahoma.","Early morning thunderstorms developed over northeast Oklahoma in advance of a slow moving cold front. Damaging winds, large hail, and two tornadoes were produced by the strongest storms.",108
379978,ADAIR CO.,TITANIC,4/15/2012,837,Tornado, ,EF0,0,0,20000,0,OK,CST-6, ,62894,C,1,TSA,0,0,NWS Storm Survey, ,3.4,150,1,WNW,3,NE,TITANIC,4/15/2012,843,35.9055,-94.7972,35.9346,-94.7514,This is the final segment of this tornado. The tornado moved back into Adair County just north of Highway 51 snapping large tree limbs and destroying a few sheds and outbuildings. Maximum estimated wind in the tornado during this segment based on this damage was about 70 mph.,"Early morning thunderstorms developed over northeast Oklahoma in advance of a slow moving cold front. Damaging winds, large hail, and two tornadoes were produced by the strongest storms.",109
379985,OSAGE CO.,GRAY HORSE,4/29/2012,1957,Tornado, ,EF1,0,0,8000,0,OK,CST-6, ,63162,C,113,TSA,0,0,NWS Storm Survey, ,1.3,220,4,ENE,6,ENE,GRAY HORSE,4/29/2012,1959,36.577,-96.5783,36.5822,-96.5565,"A tornado uprooted hardwood trees, snapped large tree limbs, and downed four power poles. Maximum estimated wind in the tornado based on this damage was 85 to 95 mph.","A complex of thunderstorms developed along and ahead of a slow moving cold front during the evening hours of April 29th and the early morning hours of the 30th. Heavy rain fell across a large part of northeast Oklahoma resulting in flash flooding. An isolated tornado, large hail, and damaging winds also occurred as these storms moved across the area.",110
378949,ALFALFA CO.,JET,4/30/2012,1834,Tornado, ,EF0,0,0,0,0,OK,CST-6, ,63218,C,3,OUN,0,0,Broadcast Media, ,0.1,20,3,W,3,W,JET,4/30/2012,1834,36.6631,-98.2242,36.6631,-98.2242,"Alfalfa County emergency management and a KFOR-TV chaser reported a brief tornado, with no damage reported. The tornado was observed to be just south of U.S. Highway 64 approximately 2.5 miles west of Jet.","Two distinct areas of severe thunderstorms developed late on the afternoon of April 30. The first was a cluster of supercells that initiated near a warm front across southwest Kansas and northwest Oklahoma. Several reports of golfball size hail were received between 7:00pm and 9:00pm CDT in Woods and Alfalfa County. More significantly, several tornadoes occurred in the area from near Great Salt Plains Lake to Medford with the easternmost supercell in this cluster. Some minor damage was reported, and the Oklahoma Mesonet site 1 SW Medford recorded a gust to 84 mph near a tornado.||The second area of severe weather initially developed across the Texas Panhandle, but spread eastward into parts of western and central Oklahoma overnight. One supercell affected Harmon County between 9:00-10:30pm CDT, with reports of golfball size hail and a wind gust of 76 mph near Gould. A large complex moved across much of central Oklahoma between 10:00pm-1:00am. While a couple of 1.00 hail reports were received in Oklahoma City, the main impact was severe winds, with numerous reports received from Caddo, Canadian, Grady, and Oklahoma County.",111
378950,ALFALFA CO.,JET,4/30/2012,1840,Tornado, ,EF0,0,0,0,0,OK,CST-6, ,63218,C,3,OUN,0,0,Emergency Manager, ,3.2,30,3,NW,5,W,GREAT SALT PLAINS LAKE DAM,4/30/2012,1857,36.703,-98.216,36.748,-98.224,Alfalfa County Emergency Management and KFOR-TV reported a tornado that formed on the south side of the Great Salt Plains Lake and moved north across the lake. The only reported damage was to an outbuilding on the edge of the lake. The specific path was estimated.,"Two distinct areas of severe thunderstorms developed late on the afternoon of April 30. The first was a cluster of supercells that initiated near a warm front across southwest Kansas and northwest Oklahoma. Several reports of golfball size hail were received between 7:00pm and 9:00pm CDT in Woods and Alfalfa County. More significantly, several tornadoes occurred in the area from near Great Salt Plains Lake to Medford with the easternmost supercell in this cluster. Some minor damage was reported, and the Oklahoma Mesonet site 1 SW Medford recorded a gust to 84 mph near a tornado.||The second area of severe weather initially developed across the Texas Panhandle, but spread eastward into parts of western and central Oklahoma overnight. One supercell affected Harmon County between 9:00-10:30pm CDT, with reports of golfball size hail and a wind gust of 76 mph near Gould. A large complex moved across much of central Oklahoma between 10:00pm-1:00am. While a couple of 1.00 hail reports were received in Oklahoma City, the main impact was severe winds, with numerous reports received from Caddo, Canadian, Grady, and Oklahoma County.",112
379995,NOWATA CO.,NOWATA,4/30/2012,1910,Tornado, ,EF0,0,0,0,0,OK,CST-6, ,63165,C,105,TSA,0,0,Trained Spotter, ,0.1,50,5,WNW,5,WNW,NOWATA,4/30/2012,1910,36.7132,-95.712,36.7132,-95.712,Storm spotters reported a brief tornado. Large tree limbs were snapped by this tornado.,"Thunderstorms developed over northeastern Oklahoma along a warm front and an outflow boundary from earlier thunderstorms. Tornadoes, large hail, damaging winds, and flash flooding were observed with these thunderstorms. This event continued into the early morning hours of May 1st.",113
379998,NOWATA CO.,NOWATA,4/30/2012,1912,Tornado, ,EF1,0,0,0,0,OK,CST-6, ,63165,C,105,TSA,0,0,Trained Spotter, ,0.2,75,4,W,4,W,NOWATA,4/30/2012,1912,36.6982,-95.7093,36.6982,-95.7093,Storm spotters reported a brief tornado. The tornado snapped hardwood trees.,"Thunderstorms developed over northeastern Oklahoma along a warm front and an outflow boundary from earlier thunderstorms. Tornadoes, large hail, damaging winds, and flash flooding were observed with these thunderstorms. This event continued into the early morning hours of May 1st.",114
378953,GRANT CO.,WAKITA,4/30/2012,1913,Tornado, ,EF1,0,0,0,0,OK,CST-6, ,63218,C,53,OUN,0,0,Storm Chaser, ,16,300,2,SSE,5,N,NASH,4/30/2012,2005,36.8533,-97.9062,36.7424,-98.05,"Numerous storm chasers observed this tornado at various times. The tornado initially developed around 1913 CST approximately 5 miles north of Nash and began moving east-northeast. After a general east-northeast course for about 6 miles, the tornado then began curving northeast and eventually moved north-northwest for the final 5 miles crossing state highway 11 about 8.5 miles west of Medford, then approaching Wakita from the southeast and dissipating approximately 2 miles south-southeast of town. Power lines were damaged, but no structural damage was reported despite the long path as the tornado primarily moved through farmland.","Two distinct areas of severe thunderstorms developed late on the afternoon of April 30. The first was a cluster of supercells that initiated near a warm front across southwest Kansas and northwest Oklahoma. Several reports of golfball size hail were received between 7:00pm and 9:00pm CDT in Woods and Alfalfa County. More significantly, several tornadoes occurred in the area from near Great Salt Plains Lake to Medford with the easternmost supercell in this cluster. Some minor damage was reported, and the Oklahoma Mesonet site 1 SW Medford recorded a gust to 84 mph near a tornado.||The second area of severe weather initially developed across the Texas Panhandle, but spread eastward into parts of western and central Oklahoma overnight. One supercell affected Harmon County between 9:00-10:30pm CDT, with reports of golfball size hail and a wind gust of 76 mph near Gould. A large complex moved across much of central Oklahoma between 10:00pm-1:00am. While a couple of 1.00 hail reports were received in Oklahoma City, the main impact was severe winds, with numerous reports received from Caddo, Canadian, Grady, and Oklahoma County.",115
380000,NOWATA CO.,NOWATA ARPT,4/30/2012,1925,Tornado, ,EF0,0,0,0,0,OK,CST-6, ,63165,C,105,TSA,0,0,Trained Spotter, ,0.1,50,4,WNW,4,WNW,NOWATA ARPT,4/30/2012,1925,36.7386,-95.692,36.7386,-95.692,Storm spotters reported a brief tornado over open country. This tornado produced no known damage.,"Thunderstorms developed over northeastern Oklahoma along a warm front and an outflow boundary from earlier thunderstorms. Tornadoes, large hail, damaging winds, and flash flooding were observed with these thunderstorms. This event continued into the early morning hours of May 1st.",116
